"","x"
"1",128
"2",0
"3",12
"4",0.896
"5",0.5
"6",0.652
"7",0.872
"8",0.352
"9",0.444
"10",0.408
"11",0.752
"12",0.5
"13",0.284
"14",0.164
"15",0.116
"16",0.216
"17",0.664
"18",0.628
