"","x"
"1",256
"2",0
"3",77
"4",0.744
"5",0.836
"6",0.58
"7",0.02
"8",0.184
"9",0.256
"10",0.724
"11",0.716
"12",0.892
"13",0.1
"14",0.376
"15",0.336
"16",0.096
"17",0.836
"18",0.38
