"","x"
"1",128
"2",0
"3",71
"4",0.46
"5",0.504
"6",0.62
"7",0.244
"8",0.376
"9",0.632
"10",0.5
"11",0.848
"12",0.62
"13",0.768
"14",0.036
"15",0.424
"16",0.72
"17",0.136
"18",0.48
