"","x"
"1",128
"2",0.3
"3",28
"4",0.008
"5",0.06
"6",0
"7",0.564
"8",0.296
"9",0.096
"10",0
"11",0.016
"12",0
"13",0
"14",0.008
"15",0
"16",0.348
"17",0.16
"18",0.004
