"","x"
"1",128
"2",0
"3",94
"4",0.124
"5",0.196
"6",0.084
"7",0.816
"8",0.456
"9",0.336
"10",0.94
"11",0.572
"12",0.748
"13",0.22
"14",0.132
"15",0.732
"16",0.18
"17",0.532
"18",0.772
