"","x"
"1",128
"2",0
"3",86
"4",0.308
"5",0.064
"6",0.072
"7",0.472
"8",0.092
"9",0.296
"10",0.908
"11",0.832
"12",0.876
"13",0.156
"14",0.02
"15",0.212
"16",0.296
"17",0.904
"18",0.724
