"","x"
"1",128
"2",0
"3",25
"4",0.22
"5",0.116
"6",0.136
"7",0.22
"8",0.792
"9",0.328
"10",0.004
"11",0.692
"12",0.088
"13",0.668
"14",0.66
"15",0.876
"16",0.764
"17",0.652
"18",0.876
