"","x"
"1",128
"2",0.2
"3",90
"4",0.884
"5",0.188
"6",0.808
"7",0.42
"8",0.332
"9",0.16
"10",0
"11",0
"12",0
"13",0.112
"14",0.056
"15",0.02
"16",0.94
"17",0.136
"18",0.052
