"","x"
"1",256
"2",0.1
"3",21
"4",0.212
"5",0.132
"6",0.036
"7",0.148
"8",0.856
"9",0.004
"10",0.412
"11",0.104
"12",0.1
"13",0.192
"14",0.044
"15",0
"16",0.092
"17",0.308
"18",0.176
