"","x"
"1",128
"2",0
"3",2
"4",0.872
"5",0.896
"6",0.8
"7",0.744
"8",0.376
"9",0.276
"10",0.156
"11",0.6
"12",0.232
"13",0.932
"14",0.824
"15",1
"16",0.496
"17",0.056
"18",0.616
