"","x"
"1",128
"2",0
"3",73
"4",0.416
"5",0.432
"6",0.872
"7",0.208
"8",0.208
"9",0.156
"10",0.656
"11",0.068
"12",0.712
"13",0.012
"14",0.556
"15",0.008
"16",0.716
"17",0.908
"18",0.22
