"","x"
"1",256
"2",0.2
"3",41
"4",0.136
"5",0.092
"6",0
"7",0.056
"8",0.06
"9",0.18
"10",0.004
"11",0.012
"12",0
"13",0
"14",0.004
"15",0
"16",0.16
"17",0.236
"18",0.156
