"","x"
"1",256
"2",0
"3",94
"4",0.756
"5",0.728
"6",0.624
"7",0.288
"8",0.78
"9",0.132
"10",0.7
"11",0.196
"12",0.712
"13",0.08
"14",0.412
"15",0.18
"16",0.168
"17",0.416
"18",0.068
