"","x"
"1",128
"2",0.2
"3",84
"4",0.212
"5",0.264
"6",0.184
"7",0.7
"8",0.332
"9",0.72
"10",0
"11",0.04
"12",0
"13",0.112
"14",0.364
"15",0.316
"16",0.448
"17",0.068
"18",0.18
