"","x"
"1",256
"2",0.1
"3",83
"4",0.008
"5",0.164
"6",0.016
"7",0.472
"8",0.228
"9",0.784
"10",0.264
"11",0.1
"12",0.028
"13",0.572
"14",0.312
"15",0.364
"16",0.256
"17",0.276
"18",0.304
