"","x"
"1",256
"2",0.2
"3",56
"4",0.032
"5",0.112
"6",0
"7",0.852
"8",0.316
"9",0.704
"10",0
"11",0
"12",0
"13",0
"14",0.036
"15",0
"16",0.008
"17",0.12
"18",0
