"","x"
"1",128
"2",0
"3",99
"4",0.708
"5",0.38
"6",0.508
"7",0.512
"8",0.72
"9",0.824
"10",0.252
"11",0.48
"12",0.316
"13",0.148
"14",0.14
"15",0.172
"16",0.688
"17",0.388
"18",0.696
