"","x"
"1",128
"2",0
"3",82
"4",0.944
"5",0.916
"6",0.688
"7",0.536
"8",0.756
"9",0.528
"10",0.232
"11",0.036
"12",0.388
"13",0.916
"14",0.48
"15",0.272
"16",0.384
"17",0.512
"18",0.832
