"","x"
"1",256
"2",0
"3",98
"4",0.936
"5",0.596
"6",0.308
"7",0.336
"8",0.424
"9",0.624
"10",0.216
"11",0.796
"12",0.12
"13",0.54
"14",0.312
"15",0.432
"16",0.008
"17",0.012
"18",0.024
