"","x"
"1",256
"2",0.1
"3",19
"4",0.016
"5",0.172
"6",0
"7",0.988
"8",0.424
"9",0.964
"10",0.016
"11",0.036
"12",0.016
"13",0.484
"14",0.24
"15",0.32
"16",0.668
"17",0.632
"18",0.516
