"","x"
"1",256
"2",0.2
"3",48
"4",0.02
"5",0.032
"6",0
"7",0.444
"8",0.276
"9",0.34
"10",0
"11",0.004
"12",0
"13",0.052
"14",0.04
"15",0
"16",0.236
"17",0.408
"18",0.368
