"","x"
"1",128
"2",0
"3",91
"4",0.26
"5",0.572
"6",0.556
"7",0.288
"8",0.104
"9",0.408
"10",0.108
"11",0.512
"12",0.068
"13",0.864
"14",0.96
"15",0.656
"16",0.992
"17",0.04
"18",0.528
