"","x"
"1",256
"2",0.1
"3",29
"4",0.244
"5",0.056
"6",0.012
"7",0.752
"8",0.444
"9",0.5
"10",0.004
"11",0.04
"12",0
"13",0.444
"14",0.324
"15",0.568
"16",0.04
"17",0.608
"18",0.08
