"","x"
"1",128
"2",0
"3",67
"4",0.432
"5",0.14
"6",0.888
"7",0.448
"8",0.104
"9",0.548
"10",0.924
"11",0.82
"12",0.604
"13",0.88
"14",0.292
"15",0.552
"16",0.816
"17",0.628
"18",0.628
