"","x"
"1",128
"2",0.3
"3",16
"4",0.04
"5",0.1
"6",0.004
"7",0.252
"8",0.312
"9",0.316
"10",0
"11",0.028
"12",0
"13",0
"14",0
"15",0
"16",0.004
"17",0.004
"18",0.004
