"","x"
"1",256
"2",0
"3",40
"4",0.752
"5",0.752
"6",0.956
"7",0.104
"8",0.372
"9",0.136
"10",0.048
"11",0.372
"12",0.02
"13",0.052
"14",0.084
"15",0.052
"16",0.828
"17",0.536
"18",0.768
