"","x"
"1",256
"2",0.1
"3",47
"4",0.86
"5",0.256
"6",0.48
"7",0.06
"8",0.22
"9",0.012
"10",0.016
"11",0.004
"12",0
"13",0.02
"14",0.092
"15",0.008
"16",0.896
"17",0.04
"18",0.08
