"","x"
"1",256
"2",0
"3",78
"4",0.12
"5",0.784
"6",0.152
"7",0.72
"8",0.48
"9",0.42
"10",0.46
"11",0.284
"12",0.536
"13",0.364
"14",0.648
"15",0.752
"16",0.812
"17",0.832
"18",0.5
