"","x"
"1",128
"2",0.1
"3",96
"4",0.52
"5",0.316
"6",0.564
"7",0.64
"8",0.528
"9",0.084
"10",0
"11",0
"12",0
"13",0.676
"14",0.796
"15",0.74
"16",0.916
"17",0.1
"18",0.124
