"","x"
"1",128
"2",0.2
"3",20
"4",0.18
"5",0.04
"6",0.028
"7",0.392
"8",0.176
"9",0.336
"10",0.008
"11",0.04
"12",0
"13",0.036
"14",0.188
"15",0.028
"16",0.372
"17",0.264
"18",0.244
