"","pat","n","tau","true","fmi","jmi","emi"
"1",3,64,0,0,0.00641439077527972,0.00794374216690566,0.0484527277224705
"2",3,64,0,0,0.0034851608502714,0.137537922009753,0.0777554508931017
"3",3,64,0,0,0.0118449980536461,0.023149952539828,0.0398031355549624
"4",3,64,0,0,0.00700578795473822,0.00799790930220959,0.0291619895176179
"5",3,64,0,0,0.00272483184702887,0.00946792403522954,0.025954175377672
"6",3,64,0,0,0.00975630494036767,0.00795300397443138,0.0290777876427892
"7",3,64,0,0,0.00135213084175756,0.00812922216166918,0.0414472987432369
"8",3,64,0,0,0.00862699314469356,0.00791539685525974,0.0217110698467077
"9",3,64,0,0,0.00661917352471469,0.00855742279876361,-0.0114566403273056
"10",3,64,0,0,0.0126076389007596,0.187065398976507,0.100124761432927
"11",3,64,0,0,0.00515327834663659,0.251375613700434,0.0799492627497011
"12",3,64,0,0,0.00116636802043624,0.00825261271198089,0.0119916161807096
"13",3,64,0,0,0.0147103828237812,0.00767021742402792,0.016210939859103
"14",3,64,0,0,0.0125027222557229,0.00794246906591382,0.0379510331196741
"15",3,64,0,0,0.0198518762462206,0.0416259730441489,0.0470008378351622
"16",3,64,0,0,0.00155432450429094,0.017157970426409,0.0210545503067252
"17",3,64,0,0,0.0165441430679789,0.243785470084143,0.0739337565731767
"18",3,64,0,0,0.00641924405794431,0.00930889027980772,0.0341706711253823
"19",3,64,0,0,0.00492499217428871,0.177011840948709,0.0385750063563833
"20",3,64,0,0,0.0076961514058651,0.00800503744830868,-0.019465248841351
"21",3,64,0,0,0.00169673909449747,0.00820585257691703,0.0468490456775147
"22",3,64,0,0,0.00204797276800456,0.00826422362873903,0.0307659354086924
"23",3,64,0,0,0.0118650102523918,0.00795556746034129,0.0279718839802172
"24",3,64,0,0,0.00993715697804187,0.0205519495655799,0.0492271356778373
"25",3,64,0,0,0.00872334368325062,0.213229157017304,0.151160806378614
"26",3,64,0,0,0.00885225921062738,0.331554804903763,0.101587536398462
"27",3,64,0,0,0.00610638376153905,0.137877457586919,0.037178441688019
"28",3,64,0,0,0.00188461359751485,0.0081954383026663,0.0115280644160562
"29",3,64,0,0,1.72269172390438e-05,0.00815595315354664,0.0122861429192848
"30",3,64,0,0,0.00416276876887556,0.0116168977040011,0.0387116258717486
"31",3,64,0,0,0.0101139123678064,0.0615052732428425,0.026299692267154
"32",3,64,0,0,0.010928669840091,0.0467768368336324,0.0739429741058609
"33",3,64,0,0,0.00226032348393451,0.00805762450124851,-0.0148619970911649
"34",3,64,0,0,0.0115215107942822,0.0163589690007677,0.0415645830691278
"35",3,64,0,0,0.0103870980326323,0.00982241553110045,0.00524484455930613
"36",3,64,0,0,0.0179086975787514,0.00774891893100315,0.0803123182757492
"37",3,64,0,0,0.00174236469399991,0.00807447552421037,0.00474445562727017
"38",3,64,0,0,0.00126689835503369,0.192340860577687,0.0999927919315953
"39",3,64,0,0,0.00967008116280055,0.0866671737077424,0.109781454906242
"40",3,64,0,0,0.00301909538698553,0.00806677053295377,0.0076789879435749
"41",3,64,0,0,0.000186254676398045,0.00817949233076883,0.0103186053253073
