"","pat","n","tau","true","fmi","jmi","emi"
"1",1,256,0.2,0.05,0.169503017770379,0.181223384054181,0.102456939133575
"2",1,256,0.2,0.05,0.0108347015649917,0.0306920674254043,0.0134549855130436
"3",1,256,0.2,0.05,0.19231771966098,0.1291258374475,0.108261491647777
"4",1,256,0.2,0.05,0.17909257288744,0.0964092879647795,0.0759660163762907
"5",1,256,0.2,0.05,0.146647100219898,0.0822118025289347,0.0406696778141144
"6",1,256,0.2,0.05,0.223694996045154,0.1315062855457,0.119376742098413
"7",1,256,0.2,0.05,0.00854140230288336,0.0333018138055164,0.00976337961719189
"8",1,256,0.2,0.05,0.132954567374041,0.065518135705717,0.030522442125348
"9",1,256,0.2,0.05,0.0319484114818595,0.0737894501715984,0.044118026750112
"10",1,256,0.2,0.05,0.0301221720812401,0.0549482366170927,0.0249727986056293
"11",1,256,0.2,0.05,0.0891649841682433,0.0622595164419276,0.0322638486406583
"12",1,256,0.2,0.05,0.0237766576635189,0.07927111273553,0.0253686423245602
"13",1,256,0.2,0.05,0.033764786702115,0.0451147322095742,0.01657352650234
"14",1,256,0.2,0.05,0.0336572015677998,0.0730406744592322,0.0403938291734464
"15",1,256,0.2,0.05,0.0347730269538326,0.055906380013268,0.0196379479209272
"16",1,256,0.2,0.05,0.0311112139091614,0.0847781289545022,0.0316807824756007
"17",1,256,0.2,0.05,0.159552406786678,0.0802565049488664,0.0509789757860717
"18",1,256,0.2,0.05,0.0369708000205053,0.272706645896907,0.0205069299110129
"19",1,256,0.2,0.05,0.0378844750851687,0.088721751491757,0.0367487866099957
"20",1,256,0.2,0.05,0.193524549058706,0.34482307754575,0.139301394135826
"21",1,256,0.2,0.05,0.175769328211672,0.102355675762681,0.077059777819481
"22",1,256,0.2,0.05,0.0930455343044982,0.0912119026560563,0.0460824694402096
"23",1,256,0.2,0.05,0.018752588127655,0.0303217295835311,0.00561191221709518
"24",1,256,0.2,0.05,0.0382450804526407,0.159542181173408,0.0651473844312073
"25",1,256,0.2,0.05,0.0243499663966569,0.0503393682423591,0.0174467774083044
"26",1,256,0.2,0.05,0.148595219204807,0.0680289432472172,0.0484046226691211
"27",1,256,0.2,0.05,0.0968874122672,0.077185134129082,0.0488352288488246
"28",1,256,0.2,0.05,0.177663850972433,0.0845217316841562,0.0830118337053234
"29",1,256,0.2,0.05,0.0926005150279917,0.0651397801345446,0.0366700480908773
"30",1,256,0.2,0.05,0.0198908279907875,0.0257696260650937,0.00486382683641106
"31",1,256,0.2,0.05,0.156500577914576,0.109732280989604,0.0773218052375837
"32",1,256,0.2,0.05,0.0910416363528121,0.0961865944289414,0.0529848419243588
"33",1,256,0.2,0.05,0.186878664346788,0.0970596902191213,0.0697989235810106
"34",1,256,0.2,0.05,0.122676368613007,0.0810842564442935,0.0749270852450814
"35",1,256,0.2,0.05,0.158767401269101,0.111191586345107,0.0662557506872959
"36",1,256,0.2,0.05,0.13127881060078,0.0680162019101769,0.0480778949384754
"37",1,256,0.2,0.05,0.00939360959942429,0.0421672201097389,0.00787607701800369
"38",1,256,0.2,0.05,0.0323754151287819,0.0539718405131495,0.024053762661029
"39",1,256,0.2,0.05,0.0278138854654869,0.14327805649497,0.0377767619952253
"40",1,256,0.2,0.05,0.00907741650908522,0.0051238978562193,-0.0287546585145632
"41",1,256,0.2,0.05,0.0219524459810955,0.0670331514456523,0.0510464539883908
"42",1,256,0.2,0.05,0.0850137591138634,0.059838234895314,0.0303288200655949
