"","pat","n","tau","true","fmi","jmi","emi"
"1",2,128,0,0,0.0061458403161711,0.00684176715056417,0.0102985426531345
"2",2,128,0,0,0.00258079294819835,0.00393268506607941,-0.0121857421856997
"3",2,128,0,0,0.000386865703606576,0.00402461489192252,0.0197725048565725
"4",2,128,0,0,0.000383711321386704,0.132703037671983,0.0635011779288946
"5",2,128,0,0,0.00399976539160374,0.00460353188324403,-0.0188701395143593
"6",2,128,0,0,0.00799431473095014,0.0116044785800077,0.000144293844696622
"7",2,128,0,0,0.00476190145198213,0.00405206294377174,0.00612605802652474
"8",2,128,0,0,0.000348893783370718,0.00870577589666941,0.00881390564277068
"9",2,128,0,0,0.0024192932356194,0.0700583790129927,0.0304909691540222
"10",2,128,0,0,0.00663268914951226,0.00370754299110789,-0.0339730290619037
"11",2,128,0,0,0.00687379259327059,0.00374824812265425,-0.0182612002006869
"12",2,128,0,0,0.00385576996909909,0.136922831211647,0.0424028434777938
"13",2,128,0,0,0.00388352250691365,0.0102788879731398,-0.00192397820822727
"14",2,128,0,0,0.0020611162265784,0.0825203227991448,0.0714460120904624
"15",2,128,0,0,0.00104398047014626,0.00413808198233808,-0.0180550870167553
"16",2,128,0,0,0.00387450716493554,0.0305817994604704,0.00950779627404907
"17",2,128,0,0,0.00166053749454181,0.00412860554477641,-0.00926248192196626
"18",2,128,0,0,0.00234158583720429,0.0511534068804689,0.0202821534517296
"19",2,128,0,0,0.00350469641737011,0.0039867390676322,-0.0174506458426024
"20",2,128,0,0,0.00503812496182771,0.00382954738589445,-0.0303588642752812
"21",2,128,0,0,0.00356792562930652,0.00384777572929159,-0.0325719890116907
"22",2,128,0,0,0.00250921289879935,0.00415262028257249,0.0117364960626847
"23",2,128,0,0,0.00396394427865132,0.242261305147365,0.0352841374417653
"24",2,128,0,0,0.00673774938933908,0.00384910770784933,-0.00896986061470722
"25",2,128,0,0,0.00717435300294511,0.00379534432377183,-0.00935676850115733
"26",2,128,0,0,0.00768728658466034,0.0135269643957501,0.00519631464510159
"27",2,128,0,0,0.000785771180831119,0.0041089543537726,-0.0132364998149049
"28",2,128,0,0,0.00151718344967616,0.0040232301229923,0.00246417890716129
"29",2,128,0,0,0.00770821630290897,0.00374649018496323,-0.00459674674578776
"30",2,128,0,0,0.0148529688759362,0.0760146513168777,0.047020215538059
"31",2,128,0,0,0.000205979377454035,0.0040079954526126,-0.0300398637245922
"32",2,128,0,0,0.000271556603791634,0.00417250141474951,0.00325432988673696
"33",2,128,0,0,0.00700784058928811,0.003768647280006,-0.0189134763451708
"34",2,128,0,0,0.000741532196351868,0.103333329611279,0.0505488623525019
"35",2,128,0,0,0.000227777979991572,0.0420330847638045,0.0170889956654039
"36",2,128,0,0,0.00920660449201555,0.0428847242835943,0.0375441827441998
"37",2,128,0,0,0.00393597369508164,0.00381085018664549,-0.0399662594752883
"38",2,128,0,0,0.000614340182765905,0.00409404502526169,-0.0135547779666623
"39",2,128,0,0,0.00598458021106035,0.242131178433569,0.00778162284770412
"40",2,128,0,0,0.00123382353677248,0.00415855796839766,-0.001367902644874
"41",2,128,0,0,0.00500885052964695,0.00495381611165239,4.64786683157289e-05
"42",2,128,0,0,0.00168653147223174,0.00403642024381254,-0.0292010074082371
"43",2,128,0,0,0.00457145017553773,0.00394263241904352,0.00737287712856281
"44",2,128,0,0,0.00599695647583404,0.0469884037253446,0.0192334677307132
"45",2,128,0,0,0.00227530715365021,0.00413457652740248,-0.0181936767384364
"46",2,128,0,0,0.00130426700465031,0.00414287070715548,-0.0202768560722338
"47",2,128,0,0,0.0119740120934986,0.0233930320547295,0.0120533693202273
"48",2,128,0,0,0.0080078467525419,0.174170993338593,0.0181467184760572
"49",2,128,0,0,0.000596113887331495,0.004102726664696,-0.0230512423085013
"50",2,128,0,0,0.0069867466931981,0.00394671339140268,0.0199649333493972
"51",2,128,0,0,0.00147176652542585,0.00412986318795593,-0.0193337017712076
"52",2,128,0,0,0.00172086394838422,0.0457380420904746,0.0673074596607494
"53",2,128,0,0,0.00804503819253022,0.00384233711835438,0.0116921388096696
"54",2,128,0,0,0.00317451251746648,0.00443271928467234,-0.00213088202695278
"55",2,128,0,0,0.00236353644811693,0.020955644987126,0.0114559253995323
"56",2,128,0,0,0.00147297210874853,0.0488737072926503,0.00602796152466901
"57",2,128,0,0,0.00272904338181945,0.128332778185646,0.0397777442109781
"58",2,128,0,0,0.00396143054693732,0.00505628456960442,-0.00763177488380597
"59",2,128,0,0,0.0034420228441881,0.00390229160526802,-0.0318469215225054
"60",2,128,0,0,0.00723318500078313,0.0503969609382552,0.0340514112188649
"61",2,128,0,0,0.00891960982255813,0.0340463014868555,0.0191044098823566
"62",2,128,0,0,0.00364283809986737,0.00817719980593464,0.00464117325728478
"63",2,128,0,0,0.001755451698086,0.00419819678387392,-0.00125642505961876
"64",2,128,0,0,0.00642098654774437,0.108482350721667,0.0733683381576222
"65",2,128,0,0,0.00433781884645024,0.022027210103642,0.0248247001691651
"66",2,128,0,0,0.00468635480858259,0.00393795296098473,-0.013712249666701
"67",2,128,0,0,0.00556007904896227,0.00625209110003459,-0.0125885739796857
"68",2,128,0,0,0.00276334997440786,0.00445856946219734,0.0287268673675744
"69",2,128,0,0,0.00637404681999754,0.00533290306713633,-0.0117081041316069
"70",2,128,0,0,0.00098726692682749,0.00399331969103675,-0.03772523558248
"71",2,128,0,0,0.00285811880931547,0.00417054150503025,-0.0249524826338779
"72",2,128,0,0,0.00429758173254291,0.00394004372670259,-0.0217845622560789
"73",2,128,0,0,0.00368354028530377,0.00386481875064839,-0.0131984902677595
"74",2,128,0,0,0.00430385435096675,0.0212346571551077,0.0109477650187962
"75",2,128,0,0,0.00122834134220701,0.00402232634938911,-0.0152875359144451
