"","pat","n","tau","true","fmi","jmi","emi"
"1",1,256,0.5,0.346,0.447447325960932,0.474257070431491,0.356237958198727
"2",1,256,0.5,0.346,0.417631020058518,0.495851982920094,0.367014394878839
"3",1,256,0.5,0.346,0.433330444147587,0.515712223277046,0.419648841091647
"4",1,256,0.5,0.346,0.411596750320995,0.400411145580368,0.365521201437812
"5",1,256,0.5,0.346,0.507824612037641,0.558017866930005,0.462916002775145
"6",1,256,0.5,0.346,0.371235407509096,0.318844795010275,0.310556731379117
"7",1,256,0.5,0.346,0.407122918841525,0.380895205143247,0.337769752956716
"8",1,256,0.5,0.346,0.336959648233414,0.332545275085933,0.327596481428494
"9",1,256,0.5,0.346,0.381089357317461,0.378540658254069,0.307044295200265
"10",1,256,0.5,0.346,0.42869862329639,0.476747602500327,0.353219805303109
"11",1,256,0.5,0.346,0.462850667525311,0.536856181360397,0.463186539963069
"12",1,256,0.5,0.346,0.461082485925456,0.500589348491069,0.404734275970416
"13",1,256,0.5,0.346,0.374972307976132,0.378219229276414,0.320192324705321
"14",1,256,0.5,0.346,0.366078515229443,0.458943789247853,0.301838060686786
"15",1,256,0.5,0.346,0.397940952980702,0.380231799599124,0.333518749793363
"16",1,256,0.5,0.346,0.428850964976684,0.380616950495157,0.334476441825533
"17",1,256,0.5,0.346,0.459487047358241,0.414912539582816,0.381907402356784
"18",1,256,0.5,0.346,0.365437318341646,0.381914329328902,0.331728718196579
"19",1,256,0.5,0.346,0.418909963853713,0.473706436664239,0.357584667236971
"20",1,256,0.5,0.346,0.367548539953171,0.357697063459584,0.304662479717304
"21",1,256,0.5,0.346,0.399761784183837,0.386976909697613,0.330443620322637
"22",1,256,0.5,0.346,0.459897818475279,0.525347652420002,0.43713079305845
"23",1,256,0.5,0.346,0.409350056863348,0.377748619695489,0.316288854355083
"24",1,256,0.5,0.346,0.401043193499183,0.342767971914034,0.344416147651298
"25",1,256,0.5,0.346,0.407347433493489,0.476623264761921,0.35683141111065
"26",1,256,0.5,0.346,0.345150094194688,0.404648811265496,0.357691013480896
"27",1,256,0.5,0.346,0.374187965671673,0.362259510376803,0.326644616218033
"28",1,256,0.5,0.346,0.374509811408685,0.406578452356052,0.367468711015021
"29",1,256,0.5,0.346,0.403531535987524,0.394266010449399,0.336248997850463
"30",1,256,0.5,0.346,0.425587721443772,0.483057134342059,0.373345845254692
"31",1,256,0.5,0.346,0.327067985842908,0.377840510835996,0.31495381403806
"32",1,256,0.5,0.346,0.335897795406471,0.400429623265993,0.34669105862774
"33",1,256,0.5,0.346,0.388251000822018,0.375527727021329,0.301801245807386
"34",1,256,0.5,0.346,0.418284213115588,0.483654713418114,0.365118689847949
"35",1,256,0.5,0.346,0.407286454362376,0.355272195206782,0.359770117104463
"36",1,256,0.5,0.346,0.468718851508653,0.438951221550265,0.405867295932594
"37",1,256,0.5,0.346,0.491078885080971,0.669728553366414,0.478491701943106
