"","pat","n","tau","true","fmi","jmi","emi"
"1",3,64,0.1,0.019,0.00870899183142704,0.0344443116278423,0.0948735341564394
"2",3,64,0.1,0.019,0.00725799996172993,0.00794507574070328,0.0327975268925686
"3",3,64,0.1,0.019,0.0210725336989135,0.00766372368014708,0.0231978793905873
"4",3,64,0.1,0.019,0.0169535729357697,0.018642671402636,0.0262373098884333
"5",3,64,0.1,0.019,0.0560574061448385,0.308380076749481,0.202216905148412
"6",3,64,0.1,0.019,0.00162157944484187,0.00814496530494919,0.0106073387595445
"7",3,64,0.1,0.019,0.0644256564487913,0.419337985461668,0.233374966122313
"8",3,64,0.1,0.019,0.0453671999447435,0.137575672529851,0.122463888600995
"9",3,64,0.1,0.019,0.00715466504798612,0.0078728536251874,-0.0168898391628228
"10",3,64,0.1,0.019,0.00773653777814565,0.0975371608285345,0.136865428437297
"11",3,64,0.1,0.019,0.00101774577623487,0.00816587436726945,0.0235617916721137
"12",3,64,0.1,0.019,0.000605072768154746,0.00807138120561194,-0.00421783528040423
"13",3,64,0.1,0.019,0.0126886930171897,0.272031629724379,0.110500631026528
"14",3,64,0.1,0.019,0.0171156842709415,0.0501138718618152,0.0618875843769216
"15",3,64,0.1,0.019,0.0240849366674455,0.0566487406057263,0.0495383917642535
"16",3,64,0.1,0.019,0.0590208428914817,0.526176779839824,0.223212922583028
"17",3,64,0.1,0.019,0.0148348082642765,0.0189078527246467,0.0264389594656527
"18",3,64,0.1,0.019,0.00523146557964516,0.0117736468443635,0.0365530304258577
"19",3,64,0.1,0.019,0.00681012006658271,0.0225175706529163,0.0385829853779743
"20",3,64,0.1,0.019,0.0135274033364831,0.0629976036810638,0.0393647601856042
"21",3,64,0.1,0.019,0.00459180814878746,0.141385827617237,0.0931539603357456
"22",3,64,0.1,0.019,0.00340197366012623,0.0837941774265691,0.133123340393023
"23",3,64,0.1,0.019,0.000203340069736213,0.00825573661552121,0.0191776277328353
"24",3,64,0.1,0.019,0.0456118732118209,0.0701817349654233,0.0935678230155267
"25",3,64,0.1,0.019,0.0299807502116251,0.348352757461352,0.0684700040558275
"26",3,64,0.1,0.019,0.00645431157260806,0.0090416486397441,-0.0131741968458924
"27",3,64,0.1,0.019,0.000218030938534231,0.00822426095214444,0.0303990510422997
"28",3,64,0.1,0.019,0.0460126003825052,0.0996706100518775,0.0798876972882706
"29",3,64,0.1,0.019,0.00404273984178022,0.00830068559480139,0.0114722935970853
"30",3,64,0.1,0.019,0.0022629244486343,0.17356742644176,0.017029787886159
"31",3,64,0.1,0.019,0.00101397100998152,0.00811148806079184,-0.00702330729641504
"32",3,64,0.1,0.019,0.00418311451544578,0.00820092725808721,-0.00052158250836849
"33",3,64,0.1,0.019,0.0267884384315123,0.0420932086464685,0.06950675535832
"34",3,64,0.1,0.019,0.00851481690119765,0.0426636992731265,0.0541650888018334
"35",3,64,0.1,0.019,0.0039236097371057,0.242346665016104,0.0771763718246021
"36",3,64,0.1,0.019,0.000160675648880004,0.00816788708941129,0.0206290968431818
"37",3,64,0.1,0.019,0.036537795053234,0.107578605016464,0.0491055940254264
"38",3,64,0.1,0.019,0.00259892761721114,0.00801268054122348,0.00504440908495736
"39",3,64,0.1,0.019,0.0118380002381685,0.00794646683705086,0.0486225531205856
"40",3,64,0.1,0.019,0.0154996772707513,0.487586050368707,0.113878668993827
"41",3,64,0.1,0.019,0.00189323956128218,0.360064797998245,0.088186680470555
"42",3,64,0.1,0.019,0.00798249838789628,0.105567852206766,0.0351559663470793
"43",3,64,0.1,0.019,0.000526305864947396,0.00922206131958153,0.0435423686048699
"44",3,64,0.1,0.019,0.0476692554845853,0.0908938988693779,0.134668289674022
"45",3,64,0.1,0.019,9.0896120169548e-06,0.0080946090609361,-0.0126813914226719
"46",3,64,0.1,0.019,0.0158580451464578,0.269787069325507,0.110932123448947
"47",3,64,0.1,0.019,0.00697972447091139,0.00805550630568181,0.0157759525945047
"48",3,64,0.1,0.019,0.00785366983359204,0.00781207097438665,-0.0258340562061161
"49",3,64,0.1,0.019,0.0243792104236568,0.0846163741521495,0.0682168050881715
"50",3,64,0.1,0.019,0.00696104213232729,0.00802625985911602,0.0317596763658994
