"","pat","n","tau","true","fmi","jmi","emi"
"1",1,256,0,0,0.00360800695334773,0.00187754680228632,-0.0297215633671743
"2",1,256,0,0,0.000646799688041655,0.0285865915064059,0.00537610795071597
"3",1,256,0,0,0.005097511504567,0.00451858311672985,-0.0234450701974714
"4",1,256,0,0,0.00237590170404828,0.123511189468675,0.012991896732394
"5",1,256,0,0,0.000236207895930318,0.0507072218131033,0.00583100847441395
"6",1,256,0,0,0.000844649709035639,0.0020656327058693,-0.0118868591368053
"7",1,256,0,0,0.0048286811766553,0.00814061703063648,-0.0216191992390285
"8",1,256,0,0,0.000651645393544675,0.00208793292927839,-0.0122686255142851
"9",1,256,0,0,0.00207923710228475,0.00228998919061513,-0.0322795396334368
"10",1,256,0,0,0.00388298709388957,0.0177547048280859,-0.00883937918778836
"11",1,256,0,0,0.00256421534086054,0.0032344622263393,-0.0250632333646845
"12",1,256,0,0,0.00651368880121606,0.00171524354102626,-0.0120021482267739
"13",1,256,0,0,0.00123945294067157,0.0441006181608504,-0.00133103243548107
"14",1,256,0,0,0.00135352713552339,0.00196581866913319,-0.0320185567860936
"15",1,256,0,0,0.00178452965051862,0.00582880414279894,-0.00552709128158821
"16",1,256,0,0,0.00489321080567684,0.0040186715609019,-0.0112658136157284
"17",1,256,0,0,0.00229507239544807,0.00202230471644734,-0.0263117250959596
"18",1,256,0,0,0.00266225515925295,0.00327025506542537,-0.0278477465218156
"19",1,256,0,0,0.00450575296086186,0.00370584520824948,-0.0207488087951033
"20",1,256,0,0,0.00652934044728093,0.0816530917109562,-0.00142479945325821
"21",1,256,0,0,0.00226298004686604,0.00200007925434673,-0.0165678629236141
"22",1,256,0,0,0.0043485562900698,0.00503136353601504,-0.0132398423053311
"23",1,256,0,0,0.00403310988422195,0.00176833957568271,-0.0327647894645893
"24",1,256,0,0,0.00261264484350099,0.0102120522156465,0.00287830592125313
"25",1,256,0,0,0.0018616488463517,0.0360001764937861,-0.00359555948054959
"26",1,256,0,0,0.00216203981324686,0.00306026396406202,-0.0169844735314253
"27",1,256,0,0,6.62693550168569e-05,0.00204287580847404,-0.0253008578311684
"28",1,256,0,0,0.00167027768956435,0.00211679588530355,-0.0421097655239443
