"","pat","n","tau","true","fmi","jmi","emi"
"1",3,128,0.6,0.636,0.480201935721658,0.675450240959442,0.618629305593445
"2",3,128,0.6,0.636,0.489592810165909,0.659649711486459,0.577951483385823
"3",3,128,0.6,0.636,0.636091763392146,0.846515364581075,0.710548261866999
"4",3,128,0.6,0.636,0.897852656444461,0.931366750747876,0.825755929401726
"5",3,128,0.6,0.636,0.576866434114332,0.550401605741154,0.563438546315324
"6",3,128,0.6,0.636,0.468251930937821,0.667179983538646,0.579663363143454
"7",3,128,0.6,0.636,0.632587181085001,0.824628211213661,0.613102180210786
"8",3,128,0.6,0.636,0.535934155717329,0.654320332338123,0.592395727349672
"9",3,128,0.6,0.636,0.718821315098414,0.874090409421216,0.741615542576467
"10",3,128,0.6,0.636,0.525829750022941,0.561643570875807,0.591581883224415
"11",3,128,0.6,0.636,0.422599582570369,0.485838519504844,0.453093141954055
"12",3,128,0.6,0.636,0.765002720923889,0.877810987793284,0.697906000223955
"13",3,128,0.6,0.636,0.383539738316809,0.513720113063392,0.496985506387339
"14",3,128,0.6,0.636,0.723712397567714,0.879623965820773,0.73775208067953
"15",3,128,0.6,0.636,0.687356079701001,0.887539764570728,0.74517196023274
"16",3,128,0.6,0.636,0.77406724596139,0.929978188793982,0.85228999835098
"17",3,128,0.6,0.636,0.542658999231248,0.828227640469857,0.612133836384051
"18",3,128,0.6,0.636,0.641932997536595,0.696009938409651,0.650811494988316
"19",3,128,0.6,0.636,0.60980848269391,0.857636862810644,0.67335470719743
"20",3,128,0.6,0.636,0.545984960967143,0.847488351407285,0.6737430950619
"21",3,128,0.6,0.636,0.519493899025518,0.666876377098213,0.593940311966339
"22",3,128,0.6,0.636,0.617708696940744,0.862665022750506,0.702373631869654
"23",3,128,0.6,0.636,0.488151476232734,0.556975517870149,0.571876480182966
"24",3,128,0.6,0.636,0.507206011353295,0.658807600628423,0.568417897586756
"25",3,128,0.6,0.636,0.620999527607191,0.827907624194709,0.663315491391794
"26",3,128,0.6,0.636,0.686813895116636,0.890053131912017,0.756453434135642
"27",3,128,0.6,0.636,0.458391352250418,0.582805514879795,0.452321287515061
"28",3,128,0.6,0.636,0.555133173019935,0.804990117569396,0.592713225274075
"29",3,128,0.6,0.636,0.341926386815039,0.498430717336295,0.46637772183752
"30",3,128,0.6,0.636,0.488334640574605,0.813106646341743,0.608103725509273
"31",3,128,0.6,0.636,0.393405683612645,0.621469111775931,0.510421417596813
"32",3,128,0.6,0.636,0.544361997617158,0.565619271334691,0.611096433606257
"33",3,128,0.6,0.636,0.552383229555098,0.815275316380638,0.633057039531786
"34",3,128,0.6,0.636,0.618086948018023,0.714782375772616,0.651198615585114
"35",3,128,0.6,0.636,0.425673031350476,0.528800565953597,0.518316305289744
"36",3,128,0.6,0.636,0.634380190041652,0.648373782109815,0.575568550417317
"37",3,128,0.6,0.636,0.579300662995865,0.713862855459418,0.672766416240477
"38",3,128,0.6,0.636,0.548823910211913,0.702884617109306,0.663584264594631
"39",3,128,0.6,0.636,0.656429732367947,0.885981382502765,0.71457539820108
"40",3,128,0.6,0.636,0.608807218805315,0.715027786175107,0.679117575234696
"41",3,128,0.6,0.636,0.54300790368716,0.701460804612029,0.651870167100064
"42",3,128,0.6,0.636,0.618407415638811,0.699389639404508,0.663295925295433
"43",3,128,0.6,0.636,0.664422042152593,0.683145040496086,0.633391068777716
"44",3,128,0.6,0.636,0.718154615479336,0.738341625056093,0.721659399012206
"45",3,128,0.6,0.636,0.405706519022244,0.60580071506723,0.49468894005538
"46",3,128,0.6,0.636,0.51137670376072,0.675897111428853,0.58047796705422
"47",3,128,0.6,0.636,0.706454323299999,0.891944237080761,0.808931495414512
"48",3,128,0.6,0.636,0.613957802250704,0.713608870028271,0.668231817011224
"49",3,128,0.6,0.636,0.45858206351708,0.768290146200299,0.52169240379785
"50",3,128,0.6,0.636,0.576778063451786,0.645880032631822,0.5740804113019
"51",3,128,0.6,0.636,0.569493967690819,0.828872866809858,0.641820134820796
