"","pat","n","tau","true","fmi","jmi","emi"
"1",2,256,0,0,0.000933423579998816,0.0357180933278865,0.00307704557417983
"2",2,256,0,0,0.00525762191588081,0.00182947611275507,-0.0133364193689618
"3",2,256,0,0,0.000654259974258331,0.121878200462534,0.00557199745690384
"4",2,256,0,0,0.000233953196185799,0.00203926121560988,-0.0335047185410492
"5",2,256,0,0,0.00162586622880784,0.00205767451975921,-0.0190118742615114
"6",2,256,0,0,0.000993033219216066,0.00209806118306661,-0.020702098411158
"7",2,256,0,0,0.00600890191140824,0.0300702144544984,0.00916897803057881
"8",2,256,0,0,0.0022536744276323,0.00192960527991986,-0.0319308955217795
"9",2,256,0,0,0.00128582900928553,0.0245424184508249,-0.00201786259685482
"10",2,256,0,0,0.000651859717478831,0.002085977193498,-0.0149938673387637
"11",2,256,0,0,0.0032783358117825,0.0202920052378934,-0.00278431956601173
"12",2,256,0,0,0.0017116369833336,0.00193194300044172,-0.0188129598417066
"13",2,256,0,0,0.00235201321083428,0.0114302820102102,-0.0116600666776258
"14",2,256,0,0,0.000141372992604749,0.00205533697219098,-0.0200362653130211
"15",2,256,0,0,0.00280345600832094,0.0450796750964261,-0.0110167698335397
"16",2,256,0,0,0.00469805082776348,0.00179434657205682,-0.0284162474584448
"17",2,256,0,0,0.00221613022059081,0.0173456117262402,-0.011989874632121
"18",2,256,0,0,0.000677331288103489,0.00195239291582666,-0.0407325287044267
"19",2,256,0,0,0.00182673131499167,0.00199043958564957,-0.0204433705673333
"20",2,256,0,0,3.64438250191057e-05,0.00204295728636911,-0.0280692103269062
"21",2,256,0,0,0.00299340754174587,0.012984440933311,-0.00465359539145877
"22",2,256,0,0,0.0012814739313472,0.0659602751625009,0.00838184418597832
"23",2,256,0,0,0.00463692543983257,0.00182002482017592,-0.0256522158742651
"24",2,256,0,0,0.00149757713211424,0.00297463722597168,-0.0217261128121158
"25",2,256,0,0,0.000713509393051759,0.00210641712696844,-0.0156624423203504
"26",2,256,0,0,4.39473088498787e-05,0.00203578110589123,-0.0256785236565515
"27",2,256,0,0,0.000203658088755387,0.0501168727662609,0.016455477793751
"28",2,256,0,0,0.000258929027250665,0.00204133607633839,-0.0288429426666255
"29",2,256,0,0,0.00522296229029362,0.0929167673166889,0.0180598118607933
"30",2,256,0,0,0.000417472301880717,0.00816370976598722,-0.0118436335691827
"31",2,256,0,0,0.0041303403138887,0.00194240407294445,-0.00352319486925758
"32",2,256,0,0,0.00394000410887663,0.00354755285603905,-0.0163323529652969
"33",2,256,0,0,0.000598324857775889,0.00210506836071379,-0.0195300415919961
"34",2,256,0,0,0.00101260944832593,0.00203133487940067,-0.0112633080844965
"35",2,256,0,0,0.00427641453625893,0.0018331056898691,-0.031198615453667
"36",2,256,0,0,0.00154766249947597,0.00211579546361636,-0.00739809197253049
"37",2,256,0,0,0.00285401400426971,0.0135637333062658,0.000886528500184913
"38",2,256,0,0,0.00414626727748441,0.00187287721773075,-0.0156139528168647
"39",2,256,0,0,0.00553332623578429,0.00179895961542416,-0.0194799006930208
"40",2,256,0,0,0.00233694422870412,0.00190900923016729,-0.0289927295950293
"41",2,256,0,0,0.00429556098803724,0.00789795938783558,0.00347446524680552
"42",2,256,0,0,0.000554233315426589,0.00200524642463575,-0.0207551181498388
"43",2,256,0,0,0.000879394361359087,0.0124187055429413,-0.0148129033229696
"44",2,256,0,0,0.00340157671053698,0.00191884674552897,-0.0107354139014765
"45",2,256,0,0,0.00913008444610688,0.0228788891164627,-0.00321162746474123
"46",2,256,0,0,1.9850598797222e-05,0.00206163806345011,-0.0191958737123028
"47",2,256,0,0,0.0030481795461843,0.00355831977909905,-0.018811567116496
"48",2,256,0,0,0.00267710873077354,0.0330486757869946,0.000698326895873918
"49",2,256,0,0,0.00753034077574208,0.0931479867863155,0.00485258474404713
"50",2,256,0,0,0.0017117990181244,0.00317115926465548,-0.00587934320856031
"51",2,256,0,0,0.00691673195415565,0.00850137568485809,-0.0150945797525489
"52",2,256,0,0,0.00579828639615665,0.044048741059966,0.0051723381092735
"53",2,256,0,0,0.0011169055058397,0.00195043172467882,-0.0367835546367088
"54",2,256,0,0,0.00319492990264447,0.00239426310236695,-0.0324721240156103
"55",2,256,0,0,0.00466029951166314,0.00176229384265803,-0.02096184637845
"56",2,256,0,0,0.00390661169255474,0.010270893209443,-0.0104224808880262
"57",2,256,0,0,0.00453909083079229,0.00451426043041477,-0.0196480239056206
"58",2,256,0,0,0.000592483352196194,0.00204787324334472,-0.0228452152876414
"59",2,256,0,0,0.000784345725951874,0.00206830456613298,-0.0356571216433584
"60",2,256,0,0,0.00342937593052184,0.00194389013180944,-0.0102205487257351
"61",2,256,0,0,0.00338236545629733,0.0172047544060062,-0.00284068010651598
"62",2,256,0,0,0.000692339518820806,0.0941774873807379,0.0167927159968749
"63",2,256,0,0,0.00693048073657232,0.0488337848397558,-0.00339330458850235
"64",2,256,0,0,0.00121040175873016,0.0023502310204918,-0.0262632163550773
"65",2,256,0,0,0.00327390415311324,0.0283912296590384,0.00485307735022537
"66",2,256,0,0,0.00172043675937633,0.00201313145330606,-0.0258881120840771
"67",2,256,0,0,0.0100202586800188,0.0582583008221508,0.0294102654981069
"68",2,256,0,0,0.000495086992708504,0.00200855763728305,-0.0196176595642761
"69",2,256,0,0,0.00271211441039565,0.0685461252072928,0.0203536607920015
"70",2,256,0,0,0.00114232120194069,0.00202513573026766,-0.0288749544426998
"71",2,256,0,0,0.00246078103703712,0.0898551283770605,0.00151347225170187
"72",2,256,0,0,0.000878130156468537,0.0021024849854101,-0.0219323937659461
"73",2,256,0,0,0.00164087256102463,0.00202062015499747,-0.0162849637855549
"74",2,256,0,0,0.00134612561202446,0.00195482757643274,-0.0244504835589728
"75",2,256,0,0,0.00488979099487924,0.0597180379486622,-0.00455612425322012
"76",2,256,0,0,0.00087505878489319,0.0170611860328778,-0.000244294794394336
"77",2,256,0,0,0.00157044021035013,0.0157008700076576,-0.00774115872450451
"78",2,256,0,0,0.000778350669108085,0.00241130480513904,-0.0184476013623118
