"","pat","n","tau","true","fmi","jmi","emi"
"1",3,64,0.3,0.157,0.135560208949818,0.302377344910293,0.303224669993771
"2",3,64,0.3,0.157,0.0286827296479008,0.099003868639685,0.0959769822714213
"3",3,64,0.3,0.157,0.0912461373543367,0.266721730309671,0.247442046129891
"4",3,64,0.3,0.157,0.11273162561351,0.243636273889283,0.169854185543133
"5",3,64,0.3,0.157,0.024833224955203,0.212265048742682,0.124070745975775
"6",3,64,0.3,0.157,0.0558709154058014,0.123123286403978,0.149125821152587
"7",3,64,0.3,0.157,0.0768440908593958,0.315683233769738,0.203327151714861
"8",3,64,0.3,0.157,0.0198708237000563,0.0375951989063283,0.0489211960941748
"9",3,64,0.3,0.157,0.0256857496726243,0.0378984376507069,0.0378689189600015
"10",3,64,0.3,0.157,0.0595436481885351,0.239365956198494,0.181900398675477
"11",3,64,0.3,0.157,0.070601739543647,0.195022216114813,0.175335466530181
"12",3,64,0.3,0.157,0.0491134833734562,0.21220682310084,0.136305565209779
"13",3,64,0.3,0.157,0.0434347574642447,0.28040374663785,0.135567300840373
"14",3,64,0.3,0.157,0.0868931398157403,0.249343589204939,0.238613778209763
"15",3,64,0.3,0.157,0.22869424179871,0.486353398762861,0.385288946728968
"16",3,64,0.3,0.157,0.0307765515575535,0.296423063055899,0.165700738578142
"17",3,64,0.3,0.157,0.133705695289616,0.328666029484628,0.243005013365805
"18",3,64,0.3,0.157,0.100979179057064,0.301200397402834,0.173908629599784
"19",3,64,0.3,0.157,0.0804652559495121,0.239314462098637,0.190929626701385
"20",3,64,0.3,0.157,0.161648331577327,0.226914542787731,0.265161228087241
"21",3,64,0.3,0.157,0.191043989620795,0.471588213433539,0.328979634289569
"22",3,64,0.3,0.157,0.0937482146592005,0.406518173459457,0.224587828300335
"23",3,64,0.3,0.157,0.132546230064156,0.302657394432976,0.305365961531862
"24",3,64,0.3,0.157,0.0365612214097178,0.0692506350443756,0.0792035298821295
"25",3,64,0.3,0.157,0.0700889512060999,0.238498604388346,0.172397449958547
"26",3,64,0.3,0.157,0.0699185943101242,0.315494460905408,0.217280413380895
"27",3,64,0.3,0.157,0.132811837413128,0.268081797715756,0.238247197338953
"28",3,64,0.3,0.157,0.129182257222303,0.429630460963274,0.236395675262347
"29",3,64,0.3,0.157,0.116718087035929,0.115435481874625,0.151675196584686
"30",3,64,0.3,0.157,0.139577140451861,0.430999398194313,0.278691649267637
