"","pat","n","tau","true","fmi","jmi","emi"
"1",1,128,0,0,0.00034410204327906,0.00405880452262918,-0.0122618693287908
"2",1,128,0,0,0.00618494212678877,0.0038589853080254,0.0184909566118047
"3",1,128,0,0,0.00556077157482843,0.00387603516528539,0.00825650565088296
"4",1,128,0,0,0.000445495009656016,0.0271209467742596,0.0234938482879644
"5",1,128,0,0,0.00465431064749672,0.0763641649488463,0.039789475329568
"6",1,128,0,0,0.00282334988522032,0.0582105046653575,0.0473680507160374
"7",1,128,0,0,0.00194236097090572,0.00647781935915177,-0.00587437027005881
"8",1,128,0,0,0.00316388818408103,0.00486633619648463,-0.0052643122037469
"9",1,128,0,0,0.0043415188317118,0.00440269036876262,-0.0152767521581845
"10",1,128,0,0,0.0012302742340462,0.00443413788341978,-0.00755462593030927
"11",1,128,0,0,0.0102867354311862,0.279954659728389,0.108028061571552
"12",1,128,0,0,0.00205527505850983,0.004086330092738,-0.0127379757431881
"13",1,128,0,0,0.00288598858226297,0.0350655240903451,0.0179833062244561
"14",1,128,0,0,0.00360260982839994,0.00429018806137416,-0.015271631411548
"15",1,128,0,0,0.000813835272403918,0.00414567010115263,-0.0197919503013062
"16",1,128,0,0,0.00102962138181856,0.0041081759847478,-0.0213440907139071
"17",1,128,0,0,0.000947427062031436,0.0533789847253684,0.0407230140077755
"18",1,128,0,0,0.00691643246552304,0.0241257244213244,0.0173782415733717
"19",1,128,0,0,0.00607174858826404,0.0263907679793008,0.0383963693866284
"20",1,128,0,0,0.000386147891716371,0.00402313777105938,-0.0184354915973585
"21",1,128,0,0,0.00663474154946386,0.00385843419711026,0.00344520001000769
"22",1,128,0,0,0.00195512179549079,0.0040376922605981,-0.00408152724652344
"23",1,128,0,0,0.00150446229960471,0.00402786433635001,0.0196620793843261
"24",1,128,0,0,0.00105051670342893,0.00402905187907849,-0.0112963776440419
"25",1,128,0,0,0.00862625520094062,0.00372179910504149,-0.00149278148906414
"26",1,128,0,0,0.00453598002125677,0.00398632636703553,0.00966331680763296
"27",1,128,0,0,0.00459487762616489,0.0918618924850804,0.0467323828018491
"28",1,128,0,0,0.00878449496876654,0.00739644719244146,-0.0112037039028461
"29",1,128,0,0,0.00379597794224285,0.00390606974453499,-0.000834967170084239
"30",1,128,0,0,0.00647960689075744,0.0181506226855434,0.0233234415313511
"31",1,128,0,0,0.0035052916119484,0.00389337407959177,-0.0257437971095767
"32",1,128,0,0,0.00942317065156073,0.00373090713354957,0.00397999825015813
"33",1,128,0,0,0.0012386514855135,0.00414511416451588,-0.00598688870227031
"34",1,128,0,0,0.0023554765477487,0.00399042925330415,-0.0177153695994112
"35",1,128,0,0,0.00340971435676485,0.00604614888596226,-0.00499989725872819
"36",1,128,0,0,0.00709212886983868,0.0536279612246162,0.0226294540617614
"37",1,128,0,0,0.000525333309624398,0.00413330603158484,-0.00551603788091358
"38",1,128,0,0,0.00547717591827901,0.0127766437817962,-0.0017995280645272
"39",1,128,0,0,0.00027911170953504,0.00411867089789182,-0.00154215193193745
"40",1,128,0,0,0.000839216146694854,0.0547067928545475,0.0243802471504287
"41",1,128,0,0,0.00787709461487379,0.00373447446621724,-0.00937220146250787
"42",1,128,0,0,0.0104079476796207,0.10146413671629,0.0292802898592484
"43",1,128,0,0,0.00103395521052052,0.00518461080378692,-0.00518784229257315
"44",1,128,0,0,0.00125702883758522,0.00417990787895495,-0.0078199362893849
"45",1,128,0,0,0.00401786913555197,0.0038677365413935,-0.0157634844843941
"46",1,128,0,0,0.00321802538106142,0.0461563308636498,0.0311976982392369
"47",1,128,0,0,0.00317496611466156,0.00396970539813654,-0.00160940343803328
"48",1,128,0,0,0.000568156586951918,0.00404475595316285,-0.00820733194000932
"49",1,128,0,0,0.0015523975501418,0.0039943123391843,-0.0113527101015891
"50",1,128,0,0,0.00543039543701296,0.00390042665186302,0.0382901989733065
"51",1,128,0,0,0.00141378872961284,0.00407925584199795,-0.00971871533051882
"52",1,128,0,0,0.00203915629741075,0.00405700192614991,-0.0124403900718122
"53",1,128,0,0,0.00277810289101071,0.00573672979922352,-0.0109995657874573
"54",1,128,0,0,0.0043635646549271,0.00465198220540088,0.00151062250456024
"55",1,128,0,0,7.64024616968229e-05,0.0381073049279423,0.0160333974956122
"56",1,128,0,0,0.0074900694340333,0.0559623891035029,0.03810221843571
"57",1,128,0,0,0.00535069418447315,0.0238928827156483,0.0292654110122983
"58",1,128,0,0,0.00310446954083116,0.00395232975926943,0.0166148260837727
"59",1,128,0,0,0.00582687572287099,0.00379129104451497,-0.0130675945572716
"60",1,128,0,0,0.00330150802486873,0.00404475423506294,0.0323852170534533
"61",1,128,0,0,0.00452539961874038,0.0253822849288119,0.00182954892281091
"62",1,128,0,0,0.000788771905575747,0.00406322872857598,-0.0243112060094889
"63",1,128,0,0,0.000535263610514702,0.00407119294881537,-0.0217219872231184
"64",1,128,0,0,0.00196989872866166,0.0306825242185274,0.0277375424553966
"65",1,128,0,0,0.00121479437251149,0.0040698089528839,0.00150933737133737
"66",1,128,0,0,0.00111907846002857,0.0358814503157946,0.0147268744441806
"67",1,128,0,0,0.003466021869935,0.00401228010539567,-0.0176049908318711
"68",1,128,0,0,0.00262873541472647,0.00407085713751013,0.00475475254768855
"69",1,128,0,0,0.00237517911376861,0.00398607227001632,0.00299603094146695
"70",1,128,0,0,4.98321779214272e-05,0.00406769543531098,-0.00890274973514214
"71",1,128,0,0,0.00487108105564138,0.0340610087433739,0.0127326000229981
"72",1,128,0,0,0.00619200510021845,0.0567344451198911,0.0279474166082879
"73",1,128,0,0,0.00937335279356744,0.00371515124039081,-0.00645732890665586
"74",1,128,0,0,0.000199089876508574,0.00401855224198583,-0.0252370656847343
"75",1,128,0,0,0.0066864900865129,0.0400071862582972,0.0335247696164099
"76",1,128,0,0,0.00313952496503489,0.350925201075366,0.020672188840289
