"","pat","n","rho","true","fmi","jmi","emi"
"1",4,128,0,0,0.0398951554086387,0.186674969424864,-0.0156016018733439
"2",4,128,0,0,0.0115555613740516,0.00765906330689362,-0.0191751464569103
"3",4,128,0,0,0.0109834309501837,0.0048308003793655,-0.00199565140404946
"4",4,128,0,0,0.0174612139557068,0.0642359567223914,0.00408993227326253
"5",4,128,0,0,0.0150689636477432,0.0042307224253584,0.0411665305765774
"6",4,128,0,0,0.00154281493128888,0.00433660307487261,-0.0345341614367665
"7",4,128,0,0,0.0244682880787975,0.18640715755849,-0.0118333684099599
"8",4,128,0,0,0.0174550419030567,0.471107334719385,-0.00107558854686793
"9",4,128,0,0,0.0431958065130611,0.470477270758603,0.018717742113046
"10",4,128,0,0,0.00881682152055452,0.197041379364359,-0.0178422937213126
"11",4,128,0,0,0.0223375202730339,0.34073677485706,0.012524534340744
"12",4,128,0,0,0.045377002453099,0.35018319379001,0.0146903186498082
"13",4,128,0,0,0.0808344118500923,0.00428244750979142,0.0408349682959366
"14",4,128,0,0,0.0791604588329415,0.0045019415725524,0.0315528221649696
"15",4,128,0,0,0.026126754269894,0.0045118469655139,0.0127014336356252
"16",4,128,0,0,0.000319548785175483,0.18387033398251,-0.0127206011728672
"17",4,128,0,0,0.0720453164753571,0.0325736452652046,0.0539660028805703
"18",4,128,0,0,0.0527739230521294,0.355121131606352,0.0141754961536037
"19",4,128,0,0,0.058052795031265,0.00426547934369615,-0.0116396412275159
"20",4,128,0,0,0.0191195878095742,0.00396880984934895,-0.011788456943717
"21",4,128,0,0,0.0127293766219667,0.00444090264863815,0.0305305488042566
"22",4,128,0,0,0.0169487095652165,0.00955627529037993,-0.0147184707359134
"23",4,128,0,0,0.0232666682258514,0.187956898316505,0.0317026217548964
"24",4,128,0,0,0.0573840615470431,0.46138452675043,0.0414364610446677
"25",4,128,0,0,0.0206785357680873,0.0270862022061184,-0.0313233164228896
"26",4,128,0,0,0.0372478815661793,0.0127877274042585,0.00898035836025916
"27",4,128,0,0,0.0212258553022721,0.00448972211144169,0.00371571913273767
"28",4,128,0,0,0.0848668839674717,0.00407461691354701,0.0134629935578566
"29",4,128,0,0,0.000930935865749327,0.00450812736657044,-0.0581420232242195
"30",4,128,0,0,0.0117631137708122,0.00422595237907526,0.0306769820977315
"31",4,128,0,0,0.000918991754176146,0.00438998403055279,0.0239740752284686
"32",4,128,0,0,0.0358277931096863,0.0043933791147641,0.0187651668842229
"33",4,128,0,0,0.024947489082649,0.00457821462527607,-0.0131260983284724
"34",4,128,0,0,0.00762377384316254,0.00376642951035489,0.0649009002875563
"35",4,128,0,0,0.0333798209227466,0.192592940422386,0.0813158887831345
"36",4,128,0,0,0.0060759696272068,0.00415761477430195,-0.0508944465776957
"37",4,128,0,0,0.00893234997547426,0.0043061219355481,0.0158813399672293
"38",4,128,0,0,0.01212205743515,0.256247896765709,0.010371815513984
"39",4,128,0,0,0.000750973544823452,0.00462894718694801,-0.0236887185854145
"40",4,128,0,0,0.0545261019243458,0.00450751162294539,-2.70377377053905e-05
"41",4,128,0,0,0.0340961912462281,0.00451911900312147,-0.0138359397779683
"42",4,128,0,0,0.0463654403426041,0.0753648766465868,-0.0231088401375897
"43",4,128,0,0,0.0118725746871098,0.00444308872475209,0.00640523562387077
"44",4,128,0,0,0.000313964884958051,0.117236863166137,0.00861605371728427
"45",4,128,0,0,0.0362923550925359,0.00457001109393609,0.0274907413555223
"46",4,128,0,0,0.00165061600240146,0.00424127048466418,-0.00125576485742469
"47",4,128,0,0,0.0151907603489452,0.186489067410611,-0.0267257027860476
"48",4,128,0,0,0.0472904935875689,0.00434965737408872,-0.0199534071618911
"49",4,128,0,0,0.099844130343575,0.00416487602804929,0.0413097627105669
"50",4,128,0,0,0.107061138661816,0.00401016717244579,0.0743101251290798
"51",4,128,0,0,0.0108041597265808,0.248929665116271,-0.0166279922198952
"52",4,128,0,0,0.055211957191875,0.0254450735187979,0.00588641202703538
"53",4,128,0,0,0.00622980283184194,0.00440236549269019,-0.0401971718903337
"54",4,128,0,0,0.0234027796980708,0.00397767918532574,-0.00842385077854971
"55",4,128,0,0,0.0616449216676843,0.266292365133192,0.0427675869173131
"56",4,128,0,0,0.0334127959877665,0.483704809062244,0.00899728438202123
"57",4,128,0,0,0.0284339936201253,0.00412513215313511,0.00608398726505872
"58",4,128,0,0,0.00504901296279414,0.00443187477993295,0.000874182007867965
"59",4,128,0,0,0.00250792729923155,0.00408865673159255,-0.0124423432794469
"60",4,128,0,0,0.00885898152089143,0.141714262226651,0.00675051086944132
"61",4,128,0,0,0.0512322148201974,0.138524495727658,0.0170823184687464
"62",4,128,0,0,0.0506384001789112,0.468895947738874,0.0052890651138043
"63",4,128,0,0,0.0286123631191251,0.00652726716608148,0.0243131723507097
"64",4,128,0,0,0.00624680888388102,0.00628354999283811,-0.000407870878682386
"65",4,128,0,0,0.00977690848933366,0.00422609563946667,0.0143542181018124
"66",4,128,0,0,0.0226852479793153,0.00680426392986486,-0.0230336818743408
"67",4,128,0,0,0.0024170097870076,0.0621626426726751,-0.01991732750505
"68",4,128,0,0,0.00387358868983959,0.00449843507470804,-0.0313521732785021
"69",4,128,0,0,0.0229149783417002,0.0044208963756822,-0.00885274814652946
"70",4,128,0,0,0.0148740763792111,0.463850010042857,0.0504890994153839
"71",4,128,0,0,0.00939125019918841,0.015175641652505,-0.0121702658026921
"72",4,128,0,0,0.0700238647917547,0.0110647681623943,0.0309540007706642
"73",4,128,0,0,0.0170106712015182,0.187385023544336,-0.0360104965286573
"74",4,128,0,0,0.00354688493907879,0.0039311270501395,-0.0371856175752684
"75",4,128,0,0,0.0413877699022817,0.136322733945483,-0.0134173976122591
"76",4,128,0,0,0.00317677255815152,0.00436384735190535,-0.0105786603623492
"77",4,128,0,0,0.0712841997338466,0.610776212195199,0.0459305132492071
"78",4,128,0,0,0.0443347002005254,0.00445620508207411,0.0242171967564647
"79",4,128,0,0,0.0619020741555285,0.00442993110650828,-0.0274680684681699
"80",4,128,0,0,0.00400028642064104,0.00396055620033244,-0.0259386178123489
"81",4,128,0,0,0.0332807104892676,0.10072953341467,-0.0348713036666331
"82",4,128,0,0,0.0501193745866002,0.0259354706614427,-0.000205699029031606
"83",4,128,0,0,0.0226165288643796,0.00421632161313666,-0.00580950862497209
"84",4,128,0,0,0.11779627102756,0.00417717922087467,0.0329420641619796
"85",4,128,0,0,0.110472293623904,0.260060366723091,0.0118213879885136
"86",4,128,0,0,0.1054381474525,0.182102456541479,0.0159900775450081
"87",4,128,0,0,0.0168408576666892,0.00438708670006589,-0.0308635777466314
"88",4,128,0,0,0.000435516146465642,0.0620689353864614,0.023935912709085
"89",4,128,0,0,0.00738377308846139,0.00392464773575472,0.0425982222151398
"90",4,128,0,0,0.0508151757806322,0.00431109592020792,-0.0578056838743321
"91",4,128,0,0,0.00925692266528733,0.0116894234218388,-0.0393776123946686
"92",4,128,0,0,0.0163375285728985,0.00451245045726518,-0.0132587852005213
"93",4,128,0,0,0.00587492481748314,0.00706900981633211,-0.00183256553060335
"94",4,128,0,0,0.0225587589386056,0.0702702544857939,-0.0128867658459932
"95",4,128,0,0,0.0789246642646668,0.00418065121110812,-0.0319200959705095
"96",4,128,0,0,0.0204320291209156,0.140195386790274,-0.0120819173841364
"97",4,128,0,0,0.126293117959805,0.004427683848634,-0.0194301279774134
"98",4,128,0,0,0.000958735026905688,0.0172285160350795,-0.0441251489640667
