"","pat","n","rho","true","fmi","jmi","emi"
"1",2,256,0,0,0.0498901546650509,0.00210052928023668,-0.00723836468861496
"2",2,256,0,0,0.0432029250203125,0.0031173003278218,-0.0311500894393996
"3",2,256,0,0,0.0377444193736031,0.00226443624354602,-0.0288664477911567
"4",2,256,0,0,0.0444174959488892,0.00226784461263352,0.0106229581679908
"5",2,256,0,0,0.0535862924076647,0.00233594769806273,-0.00183894282829277
"6",2,256,0,0,0.0593022623651275,0.102394910755237,9.77849754423544e-05
"7",2,256,0,0,0.0668383916393617,0.00296994333650189,0.0136286583381239
"8",2,256,0,0,0.0586022867300995,0.00225158734551956,0.0101294741462047
"9",2,256,0,0,0.0282276816261972,0.147979827838754,-0.0298858740383697
"10",2,256,0,0,0.0430392145749483,0.100658711282914,0.0146121777099009
"11",2,256,0,0,0.0129447796476408,0.0022929508476588,-0.0492877097901844
"12",2,256,0,0,0.0195517498027657,0.00655299030352237,-0.0406607171379463
"13",2,256,0,0,0.0033000442109945,0.0427046324310689,-0.0572411579662461
"14",2,256,0,0,0.027358683075738,0.00426853346726863,-0.0191430741857492
"15",2,256,0,0,0.0432910458346201,0.00228550134114775,0.0209841487593086
"16",2,256,0,0,0.0986853474701878,0.00296935975160988,-0.0217223217623248
"17",2,256,0,0,0.0410363741172142,0.00340259738316779,-0.0125567963498822
"18",2,256,0,0,0.0130946409619315,0.00686788597601862,-0.0108103415769635
"19",2,256,0,0,0.114103244103829,0.0140245025280989,0.0236157534355857
"20",2,256,0,0,0.0666129168342204,0.00673726522997112,-0.0122520601651427
"21",2,256,0,0,0.039491971146276,0.106487759330998,0.0293728083831604
"22",2,256,0,0,0.0980790968686288,0.00235559210228415,0.000265514653622939
"23",2,256,0,0,0.0799480256880474,0.00226037595189178,0.045802364382451
"24",2,256,0,0,0.0254107708659317,0.0268464881358517,0.0131633087693937
"25",2,256,0,0,0.085882625343106,0.00225132646956416,-0.024850489157283
"26",2,256,0,0,0.0421133288106607,0.00304095716847481,0.00313020376693612
"27",2,256,0,0,0.0859142374719244,0.00190529015234679,-0.00459596834423829
"28",2,256,0,0,0.0517200498421053,0.00739239358572059,0.00932488478224638
"29",2,256,0,0,0.0275121915395223,0.00191227532564234,6.39965056557263e-05
"30",2,256,0,0,0.02358767248819,0.00241485626810448,-0.0114199910807979
"31",2,256,0,0,0.000614099689358771,0.00301579182546818,-0.0529665180706159
"32",2,256,0,0,0.00632964798777991,0.198530468527822,-0.0303553075359178
"33",2,256,0,0,0.0576699696190385,0.00248852996215167,-0.000533788758029131
"34",2,256,0,0,0.00879529407357682,0.00215316676993259,-0.0133969780743624
"35",2,256,0,0,0.0186611722952389,0.00204040941765928,0.00492791990579575
"36",2,256,0,0,0.0746307883268962,0.0588623704882697,0.00796251521235249
"37",2,256,0,0,0.00304567458875049,0.00251674662003284,-0.0425139108173277
"38",2,256,0,0,0.0519714195804157,0.00232493112715089,0.00434576890252239
"39",2,256,0,0,0.032386614570765,0.00223432722049884,-0.0405243427873539
"40",2,256,0,0,0.077263078884851,0.0147308340713339,-0.0022881968953438
"41",2,256,0,0,0.012958079297628,0.00296019154890059,-0.0124415350288963
"42",2,256,0,0,0.0661433601947689,0.00208704518433886,-0.0202234669913408
"43",2,256,0,0,0.0334288515921033,0.138917805076445,-0.0262593363264772
"44",2,256,0,0,0.0320927114352347,0.140591707639579,-0.0178276521320908
"45",2,256,0,0,0.0926230165669364,0.0572120995485392,0.0328402559761183
"46",2,256,0,0,0.0222858219232126,0.00214896185870766,-0.025663937751161
"47",2,256,0,0,0.0600890685952011,0.00231700857401058,0.025885022315922
"48",2,256,0,0,0.0343156273853171,0.00206960923768461,-0.0218266857043608
"49",2,256,0,0,0.110174304517827,0.10570370522704,0.0288533216845076
"50",2,256,0,0,0.0173787372218366,0.100187572874477,-0.0161255085262255
"51",2,256,0,0,0.0289547460635933,0.0762901828969137,-0.00228211010098678
"52",2,256,0,0,0.00220198484389478,0.0120756548911823,-0.048596205957575
"53",2,256,0,0,0.020157258611448,0.00232323282578988,0.00869761657043509
"54",2,256,0,0,0.0308160844061635,0.00205936319078226,-0.0234306769306422
"55",2,256,0,0,0.0683100137098074,0.00212282972910162,-0.0104784757209697
"56",2,256,0,0,0.0503667627646128,0.0127893992794859,-0.0151090504510755
"57",2,256,0,0,0.0239893966877369,0.00212913096294718,-0.00389926992385913
"58",2,256,0,0,0.0441044179165624,0.00224797301079473,-0.00819460485327964
"59",2,256,0,0,0.0813120020494897,0.00201968626896065,-0.00497202476783093
"60",2,256,0,0,0.0219207270104946,0.0267504598635568,0.00499780169679109
"61",2,256,0,0,0.0279574681158083,0.00207260374564308,0.00164762591093705
"62",2,256,0,0,0.0646546291347495,0.00228332622002963,-0.00857840406924601
"63",2,256,0,0,0.103625165009671,0.00228745630916755,0.0431471059059468
