"","pat","n","rho","true","fmi","jmi","emi"
"1",5,128,0,0,0.00183985565235312,0.214257486385072,0.00701636791417806
"2",5,128,0,0,0.0107051951461323,0.00417795674876937,-0.0163840436455485
"3",5,128,0,0,0.0750055657573917,0.520020818975223,0.0605027834122782
"4",5,128,0,0,0.00743768241099566,0.0052868059945172,0.0177763627584742
"5",5,128,0,0,0.0134358725918921,0.00436799692591976,0.00671756609338111
"6",5,128,0,0,0.00874357065440477,0.00422561739487246,0.000491427937280761
"7",5,128,0,0,0.0116960717806003,0.0111143485393711,0.0146116915230533
"8",5,128,0,0,0.0289999516474004,0.00450890271259886,-0.0273445085529631
"9",5,128,0,0,0.00631827216226721,0.00394208626626675,-0.0048346282187808
"10",5,128,0,0,0.0304698666520197,0.00428955191488982,-0.00925889932991448
"11",5,128,0,0,0.0324198746981334,0.010293405301499,-0.032055133544036
"12",5,128,0,0,0.0101738558736775,0.0242799376261108,-0.0349720369479818
"13",5,128,0,0,0.00391948951794514,0.00410938943170232,-0.0239479709767266
"14",5,128,0,0,0.0065768999180754,0.00417457569639536,-0.00493276641698415
"15",5,128,0,0,0.0404086674879995,0.171219378549377,0.00950558108439357
"16",5,128,0,0,0.0110567100993816,0.00415011427356551,-0.0130634228265783
"17",5,128,0,0,0.0123761031599475,0.0558723945491749,-0.041618538168196
"18",5,128,0,0,0.0228902188199293,0.11812263281866,1.82028289722713e-05
"19",5,128,0,0,0.0616339717057436,0.122958459643951,0.0604132042598734
"20",5,128,0,0,0.0219608910296617,0.0470831705580322,-0.00843269127098219
"21",5,128,0,0,0.028928698108891,0.00477165578955903,0.0304931062256177
"22",5,128,0,0,0.0116823424063189,0.00412005479736,-0.0114533224461235
"23",5,128,0,0,0.0136573412646166,0.00411688321826802,0.0134290918953688
"24",5,128,0,0,0.00390630622046836,0.00407895642308563,-0.00368860028251715
"25",5,128,0,0,0.0387685016583474,0.0043011356454069,-0.0292019536199558
"26",5,128,0,0,0.102939000480122,0.0444327002250429,0.114303884045272
