"","pat","n","rho","true","fmi","jmi","emi"
"1",2,512,0.6,0.22314355131421,0.116123703088685,0.337297801333728,0.0819963128695891
"2",2,512,0.6,0.22314355131421,0.132105579081167,0.344481116704263,0.0971097712920792
"3",2,512,0.6,0.22314355131421,0.128536759721098,0.341022023886684,0.117481277278444
"4",2,512,0.6,0.22314355131421,0.180989333740379,0.478413698760337,0.168115219000289
"5",2,512,0.6,0.22314355131421,0.10606427745446,0.456018413131541,0.0846549184782663
"6",2,512,0.6,0.22314355131421,0.141123832349443,0.364560550470189,0.138878951440006
"7",2,512,0.6,0.22314355131421,0.135002029068216,0.444061631191432,0.113593916367438
"8",2,512,0.6,0.22314355131421,0.140363297403447,0.340066800721653,0.110162582681855
"9",2,512,0.6,0.22314355131421,0.139336210368721,0.629014702284091,0.113663621414963
"10",2,512,0.6,0.22314355131421,0.132021216153438,0.481685075049221,0.110934328343532
"11",2,512,0.6,0.22314355131421,0.228205060032428,0.499961958903115,0.21055115529885
"12",2,512,0.6,0.22314355131421,0.112847579628166,0.460870004961936,0.0946263454562448
"13",2,512,0.6,0.22314355131421,0.12645344201478,0.468475636026248,0.123405279519786
"14",2,512,0.6,0.22314355131421,0.165398322983116,0.481716486336992,0.135212827858703
"15",2,512,0.6,0.22314355131421,0.130409150920518,0.458740849605541,0.102227894330164
"16",2,512,0.6,0.22314355131421,0.127111655909354,0.354536096008557,0.115234159279291
"17",2,512,0.6,0.22314355131421,0.173209880356951,0.628720816188999,0.154008087027701
"18",2,512,0.6,0.22314355131421,0.130446483659567,0.454250995909059,0.115368546671621
"19",2,512,0.6,0.22314355131421,0.129065687690913,0.46549664959577,0.119780220260121
"20",2,512,0.6,0.22314355131421,0.112495618776468,0.466353070929558,0.109102168864775
"21",2,512,0.6,0.22314355131421,0.144030000892768,0.486680770831877,0.143615188342675
"22",2,512,0.6,0.22314355131421,0.11642304371768,0.450964169422435,0.0982520653109425
"23",2,512,0.6,0.22314355131421,0.160697842983182,0.49215750362118,0.143124120867494
"24",2,512,0.6,0.22314355131421,0.0868256957877813,0.335436864269673,0.0744015400241816
"25",2,512,0.6,0.22314355131421,0.127001491412989,0.467370279739153,0.132374206234221
"26",2,512,0.6,0.22314355131421,0.139854130925367,0.634234363557548,0.100281180355657
"27",2,512,0.6,0.22314355131421,0.101763499988674,0.48009797927385,0.0871603059564672
"28",2,512,0.6,0.22314355131421,0.178644768954943,0.45340367816251,0.116195683488296
"29",2,512,0.6,0.22314355131421,0.11298186291144,0.444867999581738,0.0795207999406176
"30",2,512,0.6,0.22314355131421,0.127218107556657,0.491592862352792,0.118905709277447
"31",2,512,0.6,0.22314355131421,0.206330333933669,0.621273772106121,0.182998882182913
"32",2,512,0.6,0.22314355131421,0.147944955888916,0.467139677240671,0.135142791882231
"33",2,512,0.6,0.22314355131421,0.13725642641818,0.353074191412262,0.126142907563491
"34",2,512,0.6,0.22314355131421,0.184403362089983,0.474867040371093,0.105806144527336
"35",2,512,0.6,0.22314355131421,0.123105255861814,0.471484379613564,0.09640965594228
"36",2,512,0.6,0.22314355131421,0.186311590119053,0.643512225913108,0.183575238834571
"37",2,512,0.6,0.22314355131421,0.229625942447574,0.630919440559503,0.158807237884521
"38",2,512,0.6,0.22314355131421,0.156135266321884,0.455966419517339,0.0884308816148236
"39",2,512,0.6,0.22314355131421,0.163234975526325,0.373237563897464,0.155163834509933
"40",2,512,0.6,0.22314355131421,0.254802962120054,0.502590896192127,0.170795014536751
"41",2,512,0.6,0.22314355131421,0.17882032786713,0.481150451342281,0.149757832061739
"42",2,512,0.6,0.22314355131421,0.150820463573538,0.462071145797008,0.11675052285676
"43",2,512,0.6,0.22314355131421,0.179598552848718,0.643071505377962,0.169015467925185
"44",2,512,0.6,0.22314355131421,0.224269358997506,0.470040120502628,0.13899368663173
"45",2,512,0.6,0.22314355131421,0.191788703071012,0.628315024836773,0.114398253854706
"46",2,512,0.6,0.22314355131421,0.179444684085833,0.370701074183022,0.154880075217696
"47",2,512,0.6,0.22314355131421,0.153816377769339,0.346016663004761,0.139101972341397
"48",2,512,0.6,0.22314355131421,0.10986962141649,0.480742590880646,0.097647245266914
"49",2,512,0.6,0.22314355131421,0.175195170096369,0.477869313802497,0.139011622594282
"50",2,512,0.6,0.22314355131421,0.139470037073355,0.4795494463841,0.129677154369033
"51",2,512,0.6,0.22314355131421,0.185284518143528,0.458572177936644,0.144213413513614
"52",2,512,0.6,0.22314355131421,0.132668355095791,0.470222165097393,0.104771013430912
"53",2,512,0.6,0.22314355131421,0.197471457342079,0.652283861835113,0.143861061412642
"54",2,512,0.6,0.22314355131421,0.134551667665237,0.472166892183521,0.12171929624659
"55",2,512,0.6,0.22314355131421,0.15991588698241,0.497170736936732,0.153208853026747
"56",2,512,0.6,0.22314355131421,0.145242970795731,0.469864260461092,0.121094782312815
"57",2,512,0.6,0.22314355131421,0.118523136037024,0.458683495976693,0.104467488385384
"58",2,512,0.6,0.22314355131421,0.131471978118649,0.458952997320082,0.105446590508325
"59",2,512,0.6,0.22314355131421,0.146004884063606,0.474935755892781,0.155001054915382
"60",2,512,0.6,0.22314355131421,0.117414355415126,0.455447067624918,0.0926702969877949
"61",2,512,0.6,0.22314355131421,0.168440643314879,0.369660146767858,0.117362815740201
"62",2,512,0.6,0.22314355131421,0.150740855084922,0.478328740235203,0.157930852621543
"63",2,512,0.6,0.22314355131421,0.116603828598253,0.347352927830069,0.0907681850478742
"64",2,512,0.6,0.22314355131421,0.118055315603821,0.455774157590488,0.105458521126633
"65",2,512,0.6,0.22314355131421,0.156718173203345,0.345352540326874,0.122792288375638
"66",2,512,0.6,0.22314355131421,0.136440966701884,0.63172579610922,0.146123905572083
"67",2,512,0.6,0.22314355131421,0.159233584331804,0.481528667748104,0.148893265078037
"68",2,512,0.6,0.22314355131421,0.136945284756823,0.634335957007811,0.127764164524602
"69",2,512,0.6,0.22314355131421,0.119391337313446,0.324051142015645,0.101181549680648
