"","pat","n","rho","true","fmi","jmi","emi"
"1",1,512,0.2,0.0588915178281917,0.0620360762651598,0.124143054248537,0.0415026796308633
"2",1,512,0.2,0.0588915178281917,0.0921731881488747,0.237081605215964,0.0650967719947129
"3",1,512,0.2,0.0588915178281917,0.0886928521635645,0.115173678433223,0.0309278382639033
"4",1,512,0.2,0.0588915178281917,0.100986883904501,0.116590395194226,0.0329127356053646
"5",1,512,0.2,0.0588915178281917,0.0936148839184799,0.178322002375309,0.0466947662773381
"6",1,512,0.2,0.0588915178281917,0.0744860618723031,0.235455824396603,0.0379544475875851
"7",1,512,0.2,0.0588915178281917,0.0655450034018497,0.162667128748774,0.0392578095847093
"8",1,512,0.2,0.0588915178281917,0.208994872020461,0.120435592220943,0.0389642090641867
"9",1,512,0.2,0.0588915178281917,0.131630069783697,0.174843208916024,0.0389656565126957
"10",1,512,0.2,0.0588915178281917,0.0909584257000957,0.233477774478176,0.0620905423790954
"11",1,512,0.2,0.0588915178281917,0.0885767761146918,0.126080135321512,0.0597612846509746
"12",1,512,0.2,0.0588915178281917,0.0810727340198966,0.0828297258184298,-0.00641348902759302
"13",1,512,0.2,0.0588915178281917,0.0888466225577164,0.172745469365611,0.0496256188108626
"14",1,512,0.2,0.0588915178281917,0.122894747533556,0.16999540582677,0.0466887919144422
"15",1,512,0.2,0.0588915178281917,0.0584857848141865,0.172442718797035,0.0291257125057361
"16",1,512,0.2,0.0588915178281917,0.0910952550656828,0.0865960389737867,0.0360984607190239
"17",1,512,0.2,0.0588915178281917,0.133937086397694,0.16923464413161,0.0562307276510196
"18",1,512,0.2,0.0588915178281917,0.0899131964004726,0.127878861397021,0.0462185206346086
"19",1,512,0.2,0.0588915178281917,0.143994452476062,0.341246997906891,0.0794422030082976
"20",1,512,0.2,0.0588915178281917,0.0582343247098905,0.160423739933413,0.0270049027957223
"21",1,512,0.2,0.0588915178281917,0.0992583593587367,0.120709534620637,0.0364973846448735
"22",1,512,0.2,0.0588915178281917,0.0600363952510374,0.15495432794621,0.0228531384795217
"23",1,512,0.2,0.0588915178281917,0.113212567069675,0.236698470549555,0.0717874722004954
"24",1,512,0.2,0.0588915178281917,0.120359910870105,0.123680971306263,0.0439859026001207
"25",1,512,0.2,0.0588915178281917,0.0835797836883304,0.0879563201835478,0.0372029750305209
"26",1,512,0.2,0.0588915178281917,0.0771141985728658,0.117892023968412,0.0385239854027841
"27",1,512,0.2,0.0588915178281917,0.0880816766661802,0.118394736437238,0.0288317001859772
"28",1,512,0.2,0.0588915178281917,0.162280249339067,0.184105411477701,0.0565374373684861
"29",1,512,0.2,0.0588915178281917,0.102922933071418,0.122758214567708,0.0365274342857437
"30",1,512,0.2,0.0588915178281917,0.100436092386743,0.233792069500814,0.0738791022970484
"31",1,512,0.2,0.0588915178281917,0.0871821466134475,0.166918277928832,0.0638440870476195
"32",1,512,0.2,0.0588915178281917,0.0963200617982672,0.171552481215943,0.0576954627751482
"33",1,512,0.2,0.0588915178281917,0.0902574493684258,0.176900207753432,0.0741295506843586
"34",1,512,0.2,0.0588915178281917,0.0879622861843421,0.170131290055503,0.056297684280831
"35",1,512,0.2,0.0588915178281917,0.100151627815435,0.164670983658068,0.0368100464472333
"36",1,512,0.2,0.0588915178281917,0.0516607550128727,0.119110855523264,0.0171517843018663
"37",1,512,0.2,0.0588915178281917,0.152002443992676,0.232945533031366,0.0394980371526508
"38",1,512,0.2,0.0588915178281917,0.130635076483709,0.183071189079452,0.0802021686513393
"39",1,512,0.2,0.0588915178281917,0.0786598225439511,0.110016906969658,0.0188024489675783
"40",1,512,0.2,0.0588915178281917,0.077261415352139,0.116372848666252,0.0372125476820196
"41",1,512,0.2,0.0588915178281917,0.132224584124406,0.125486854188939,0.0687054363966838
"42",1,512,0.2,0.0588915178281917,0.112566397616476,0.126933893446136,0.0564657502427746
"43",1,512,0.2,0.0588915178281917,0.151676854113055,0.240696502149024,0.0754300297348335
"44",1,512,0.2,0.0588915178281917,0.104285376249452,0.172640798796846,0.0591203507869799
"45",1,512,0.2,0.0588915178281917,0.0976924141068408,0.119515101722387,0.0533341387758808
"46",1,512,0.2,0.0588915178281917,0.136398102472231,0.17866356495046,0.0843429555710134
"47",1,512,0.2,0.0588915178281917,0.110492128467064,0.243095635438814,0.0689695879251719
"48",1,512,0.2,0.0588915178281917,0.0865176621000913,0.237570505835597,0.0481901314236728
"49",1,512,0.2,0.0588915178281917,0.115899035239558,0.174001579309967,0.08145480902274
"50",1,512,0.2,0.0588915178281917,0.044720572655681,0.164163158965304,-0.000893302590602707
"51",1,512,0.2,0.0588915178281917,0.123703917185241,0.0939885651643958,0.0505834368700466
"52",1,512,0.2,0.0588915178281917,0.163789436035369,0.136264538070789,0.0826338330241873
"53",1,512,0.2,0.0588915178281917,0.136749195605673,0.239041893459663,0.0676401175849817
"54",1,512,0.2,0.0588915178281917,0.0864639309962933,0.178536106221607,0.0415260595498504
