"","pat","n","rho","true","fmi","jmi","emi"
"1",1,128,0,0,0.00695859182610215,0.00515918128823191,0.00212231922077177
"2",1,128,0,0,0.0237510917883089,0.259799167883596,0.000310324832161211
"3",1,128,0,0,0.0142172483003764,0.358182744325701,-0.00941408331922013
"4",1,128,0,0,0.0116050286787621,0.110288909896483,0.0254575465060797
"5",1,128,0,0,0.0659461500046475,0.00416245792815793,0.00683702750699552
"6",1,128,0,0,0.0485931495741048,0.00619563859706216,-0.024471037203114
"7",1,128,0,0,0.0488980577803246,0.00424818679551764,-0.0143099619261219
"8",1,128,0,0,0.0568746548869696,0.0538887637800888,-0.0662024292294905
"9",1,128,0,0,0.158026422438117,0.00426611186448432,-0.0113484427857814
"10",1,128,0,0,0.0224971335653059,0.0045652673285715,-0.00608990011831556
"11",1,128,0,0,0.0106368104997545,0.0197800514705361,0.0065812287615213
"12",1,128,0,0,0.0246765505591604,0.00388872000235476,0.0195206551193059
"13",1,128,0,0,0.0318217695138562,0.00512445045136595,0.0254492313235159
"14",1,128,0,0,0.0247701835456737,0.00437395206910591,0.0139204426172668
"15",1,128,0,0,0.0415696342618423,0.065085092549557,0.00759936858422386
"16",1,128,0,0,0.0056723120929989,0.00398417048686859,0.0236972411809469
"17",1,128,0,0,0.0172958792376349,0.00457522254233182,-0.00387152643849801
"18",1,128,0,0,0.120914888907115,0.00453153897792632,0.0600503775959095
"19",1,128,0,0,0.0113282591320505,0.361076194971755,-0.0394523939710902
"20",1,128,0,0,0.00191817454298238,0.00415409121763467,-0.0265795224635976
"21",1,128,0,0,0.00606047695380896,0.107623191324529,-0.0119931578096613
"22",1,128,0,0,0.0161592162463122,0.021909322919977,0.0231332630006429
"23",1,128,0,0,0.0216293788643196,0.00451171114880007,-0.0100860013439237
"24",1,128,0,0,0.145219650763296,0.193869418183498,0.027500122509855
"25",1,128,0,0,0.0418029839594415,0.0145894609485992,-0.00254549699003796
"26",1,128,0,0,0.00968442693786231,0.267097087841294,-0.00716585077022977
"27",1,128,0,0,0.0307075009893292,0.0195842918295148,-0.0118666190551809
"28",1,128,0,0,0.00466055320286562,0.0045095939414092,-0.0380805510930885
"29",1,128,0,0,0.12988119275263,0.482263262074617,0.0473170239352581
"30",1,128,0,0,0.031541025907932,0.0339441843519858,0.015661909653299
"31",1,128,0,0,0.0349816343855891,0.0617698911058578,0.000385260815574098
"32",1,128,0,0,0.00495004614801342,0.00411052719963326,-0.0145503170959934
"33",1,128,0,0,0.0554166138083521,0.0415630865809645,-0.0338922818201239
"34",1,128,0,0,0.0219989914562435,0.00878459786200641,-0.035914933837075
"35",1,128,0,0,0.101150483039254,0.0643012908035987,-0.015609333913244
"36",1,128,0,0,0.0169537500902802,0.00450056672276991,-0.05767732236664
"37",1,128,0,0,0.117227015720653,0.00632164994276072,0.0469464136527279
"38",1,128,0,0,0.0308063687973497,0.00829440046651769,-0.00259408387017535
"39",1,128,0,0,0.222198421229096,0.0616708819845556,-0.00254343157650099
"40",1,128,0,0,0.0823857316617994,0.00447861750580073,-0.0344076460848177
"41",1,128,0,0,0.0310173476042476,0.15222056505045,0.00103782353471698
