"","pat","n","rho","true","fmi","jmi","emi"
"1",5,256,0.3,0.0757749490636004,0.06981520261687,0.120993464517548,0.0744626564613038
"2",5,256,0.3,0.0757749490636004,0.0811419728751033,0.137138623189453,0.0700289920583409
"3",5,256,0.3,0.0757749490636004,0.0579950004903118,0.128984503498191,0.0553176099676376
"4",5,256,0.3,0.0757749490636004,0.0509189365359275,0.144658602102725,0.0515995471388705
"5",5,256,0.3,0.0757749490636004,0.10465373541606,0.156918369903365,0.105952623188266
"6",5,256,0.3,0.0757749490636004,0.0809048841413764,0.201593312745814,0.0749466671173667
"7",5,256,0.3,0.0757749490636004,0.0682816727856729,0.159411622097091,0.0721438299901535
"8",5,256,0.3,0.0757749490636004,0.120056046797396,0.283980979343901,0.135854694217765
"9",5,256,0.3,0.0757749490636004,0.0942710842224138,0.21092577534973,0.0802552011806712
"10",5,256,0.3,0.0757749490636004,0.118108212081012,0.216655540068747,0.126010389620131
"11",5,256,0.3,0.0757749490636004,0.0763812221750882,0.2465327872522,0.0915581230469758
"12",5,256,0.3,0.0757749490636004,0.060583761415521,0.141537401892741,0.0606855949520238
"13",5,256,0.3,0.0757749490636004,0.099532466834797,0.362676754464074,0.0698925892704299
"14",5,256,0.3,0.0757749490636004,0.11182714249432,0.278453793417162,0.098184801209741
"15",5,256,0.3,0.0757749490636004,0.120971392684911,0.211941175775675,0.0899028194610237
"16",5,256,0.3,0.0757749490636004,0.13241679667909,0.299267881726249,0.144622097307293
"17",5,256,0.3,0.0757749490636004,0.0619067170076581,0.0846171160650406,0.0507101406887963
"18",5,256,0.3,0.0757749490636004,0.0576743230264876,0.189084266081942,0.0479845646706536
"19",5,256,0.3,0.0757749490636004,0.0763375630406878,0.153745616101917,0.081550401328276
"20",5,256,0.3,0.0757749490636004,0.133494958474885,0.169010349019686,0.10220063382398
"21",5,256,0.3,0.0757749490636004,0.0548651282601186,0.143559797754094,0.0358093477874033
"22",5,256,0.3,0.0757749490636004,0.0588267549905667,0.117369049186271,0.070937201386295
"23",5,256,0.3,0.0757749490636004,0.124000164027777,0.201625379910878,0.111626282267603
"24",5,256,0.3,0.0757749490636004,0.064835399129919,0.113109267979113,0.061097620992457
"25",5,256,0.3,0.0757749490636004,0.0789902462314046,0.192429439906306,0.0670685810315644
"26",5,256,0.3,0.0757749490636004,0.0303791623203018,0.248685433751358,0.0234349751330468
"27",5,256,0.3,0.0757749490636004,0.0364825991172428,0.0859930250205984,0.0300558068729025
"28",5,256,0.3,0.0757749490636004,0.0778411070864849,0.119322319590071,0.0573389511498338
"29",5,256,0.3,0.0757749490636004,0.0835766204508578,0.211310330684436,0.086652143161605
"30",5,256,0.3,0.0757749490636004,0.154707465375392,0.201102865214604,0.0379489302625761
"31",5,256,0.3,0.0757749490636004,0.144152682583289,0.289308335553518,0.116829650484239
"32",5,256,0.3,0.0757749490636004,0.0684688998889799,0.149456907178152,0.0645594572055449
"33",5,256,0.3,0.0757749490636004,0.11072475189204,0.3599908304183,0.0971052784107453
"34",5,256,0.3,0.0757749490636004,0.107758495938498,0.277990983068749,0.114741370162376
"35",5,256,0.3,0.0757749490636004,0.127884027536397,0.195297897907276,0.0558672037483243
"36",5,256,0.3,0.0757749490636004,0.0703747946602094,0.142115954840113,0.0628472182041317
"37",5,256,0.3,0.0757749490636004,0.073414100268667,0.151815984560534,0.0530390864446169
"38",5,256,0.3,0.0757749490636004,0.0462750220221223,0.119499186558232,0.0447503532887126
"39",5,256,0.3,0.0757749490636004,0.0557916532751022,0.112011130332241,0.0492572093727795
"40",5,256,0.3,0.0757749490636004,0.152417506485612,0.192811246170571,0.0801668707019234
"41",5,256,0.3,0.0757749490636004,0.0609155251764331,0.153367972036035,0.0668400182457522
"42",5,256,0.3,0.0757749490636004,0.0630611829546583,0.268198837417224,0.0834726478991585
"43",5,256,0.3,0.0757749490636004,0.0799942548845568,0.0815462132993835,0.0109366145710187
"44",5,256,0.3,0.0757749490636004,0.0419293098590125,0.100400730881923,0.0436653958917518
"45",5,256,0.3,0.0757749490636004,0.0892065544175957,0.469447312812063,0.0762455419265542
"46",5,256,0.3,0.0757749490636004,0.0764033314504699,0.27787182429434,0.0886321044057646
"47",5,256,0.3,0.0757749490636004,0.080072540231932,0.153667242798201,0.0578125248586931
"48",5,256,0.3,0.0757749490636004,0.107227307663661,0.380283875455825,0.0963001350240462
"49",5,256,0.3,0.0757749490636004,0.0620033964550963,0.504137635034483,0.0825069035554492
"50",5,256,0.3,0.0757749490636004,0.128462233731347,0.217499996977224,0.138548849853197
"51",5,256,0.3,0.0757749490636004,0.0426744685917635,0.11313657512695,0.0625420831077946
"52",5,256,0.3,0.0757749490636004,0.099560418269247,0.152694316907221,0.0952915892776143
"53",5,256,0.3,0.0757749490636004,0.140482994013165,0.165487442758838,0.126086841476625
"54",5,256,0.3,0.0757749490636004,0.0651569000621338,0.209388931939688,0.0563209999219336
"55",5,256,0.3,0.0757749490636004,0.111641680114439,0.209104172312391,0.0963984514296989
"56",5,256,0.3,0.0757749490636004,0.0777296200064636,0.120377956345358,0.0526575127725132
"57",5,256,0.3,0.0757749490636004,0.0871243494852256,0.203504139883168,0.0654813715894795
"58",5,256,0.3,0.0757749490636004,0.0796918254063994,0.209487503264766,0.0890986087723682
"59",5,256,0.3,0.0757749490636004,0.0237553528629079,0.0767289800242613,0.000606445872784558
"60",5,256,0.3,0.0757749490636004,0.0546225914946187,0.0877777949372746,0.0433989420903806
"61",5,256,0.3,0.0757749490636004,0.114172686927622,0.372106870467565,0.117707485549261
"62",5,256,0.3,0.0757749490636004,0.0457701063023009,0.0633777483962202,0.0337027712091961
"63",5,256,0.3,0.0757749490636004,0.0608754788090877,0.136447764052868,0.0410119675561288
"64",5,256,0.3,0.0757749490636004,0.0348715138811122,0.125120084167948,0.00430851709964534
